,Unnamed: 0,filename,sentence,up_votes,down_votes,gender,score,duration[ms]
3652,1464299,common_voice_en_32914639.mp3,There are also other Romanian words that break other records within the language.,10,0,female_feminine,10,7560
3653,1464300,common_voice_en_32914641.mp3,His portrait characterizations were also inspired by the works of Heinrich Christoph Kolbe.,10,0,female_feminine,10,8496
3654,1464302,common_voice_en_32914673.mp3,Their work focuses on the Black British experience.,10,0,female_feminine,10,5148
3655,1464303,common_voice_en_32914674.mp3,The locomotive is still represented and honored in modern history.,10,0,female_feminine,10,6840
3656,1464304,common_voice_en_32914675.mp3,He went to college at Oklahoma State and played linebacker.,10,0,female_feminine,10,5256
3657,1150375,common_voice_en_25969.mp3,The same hand that had brandished the sword now held a whip.,10,0,female_feminine,10,4056
3658,1464307,common_voice_en_32914698.mp3,She started playing table tennis aged eleven.,10,0,female_feminine,10,3996
3659,1464309,common_voice_en_32914700.mp3,She is also the youngest certified female marketing agent in baseball.,10,0,female_feminine,10,5868
3660,1464310,common_voice_en_32914701.mp3,The gold rushes ended.,10,0,female_feminine,10,3456
3661,1464326,common_voice_en_32999984.mp3,Hungerford.,10,0,female_feminine,10,3060
3662,1464312,common_voice_en_32914752.mp3,Some streets and squares in Istrian towns are named after him.,10,0,female_feminine,10,5688
3663,1464313,common_voice_en_32914757.mp3,Add adverts,10,0,female_feminine,10,4068
3664,1464314,common_voice_en_32999972.mp3,We can do this.,10,0,female_feminine,10,3276
3665,1464315,common_voice_en_32999973.mp3,Sunde was also prone to extreme seasickness.,10,0,female_feminine,10,4968
3666,1464316,common_voice_en_32999974.mp3,The Philippine Embassy in Santiago is currently headed by Ambassador Ma.,10,0,female_feminine,10,7128
3667,1464319,common_voice_en_32999977.mp3,She is an Andrew Carnegie fellow.,10,0,female_feminine,10,3960
3668,1464320,common_voice_en_32999978.mp3,The bed of the river is clay and mud along almost its entire length.,10,0,female_feminine,10,7236
3669,1464321,common_voice_en_32999979.mp3,Kim has never often appeared in front of the general public.,10,0,female_feminine,10,6480
3670,1464322,common_voice_en_32999980.mp3,Both had been imprisoned by the United States.,10,0,female_feminine,10,4896
3671,1464323,common_voice_en_32999981.mp3,Nikki Slade Robinson has two daughters and lives near Opotiki.,10,0,female_feminine,10,6876
3672,1464324,common_voice_en_32999982.mp3,She also holds an honorary doctorate from the University of Edinburgh.,10,0,female_feminine,10,6876
3673,1464325,common_voice_en_32999983.mp3,Phu Quoc island was also hit by serious floods.,10,0,female_feminine,10,5796
3674,1464279,common_voice_en_32914494.mp3,His title and responsibilities changed with the breakup of Yugoslavia.,10,0,female_feminine,10,6408
3675,1463758,common_voice_en_32388891.mp3,It is produced by Frames Production India.,10,0,female_feminine,10,6048
3676,1463756,common_voice_en_32388889.mp3,She also noted the problem of economic violence for widows in rural communities.,10,0,female_feminine,10,8280
3677,1463755,common_voice_en_32388888.mp3,The event was broadcast by Eurosport.,10,0,female_feminine,10,5436
3678,944588,common_voice_en_32836605.mp3,She was married to actor Emil Hossu.,10,0,female_feminine,10,3708
3679,1463754,common_voice_en_32388887.mp3,He specializes in the study of neutrinos.,10,0,female_feminine,10,6588
3680,1463752,common_voice_en_32371416.mp3,She has spoken out about her struggle with mental health issues.,10,0,female_feminine,10,5940
3681,1463742,common_voice_en_32371398.mp3,These operations resulted in the detainment of many members of the Serb population.,10,0,female_feminine,10,9648
3682,1463741,common_voice_en_32365082.mp3,Other towns and villages in the shire included Stuart Town.,10,0,female_feminine,10,6156
3683,1463740,common_voice_en_32365081.mp3,Aric Almirola would win.,10,0,female_feminine,10,6120
3684,1463739,common_voice_en_32365080.mp3,This remains the largest margin of victory in Canadian Classique history.,10,0,female_feminine,10,5868
3685,1463738,common_voice_en_32365079.mp3,Some schools also made cuts to student lunch break periods and to holidays.,10,0,female_feminine,10,7020
3686,1463737,common_voice_en_32365078.mp3,It is presented along with other period rolling stock at the site.,10,0,female_feminine,10,6660
3687,1464451,common_voice_en_33055939.mp3,She took the interest on the sport of squash at the age of eight.,10,0,female_feminine,10,6120
3688,1463735,common_voice_en_32365064.mp3,The parish contains the village of Drayton Bassett and the surrounding area.,10,0,female_feminine,10,6408
3689,1463734,common_voice_en_32365063.mp3,Banks.,10,0,female_feminine,10,3456
3690,1463910,common_voice_en_32644520.mp3,Wall Street Journal.,10,0,female_feminine,10,4176
3691,944590,common_voice_en_32836861.mp3,Residents of Luynes did not approve of anarchist boarders joining the colony.,10,0,female_feminine,10,5868
3692,1463700,common_voice_en_32359862.mp3,The southern portion of the region then terminated at the Arch of Augustus.,10,0,female_feminine,10,6768
3693,1463731,common_voice_en_32365059.mp3,She grew up in Bordeaux.,10,0,female_feminine,10,3780
3694,944591,common_voice_en_32836862.mp3,The area is served by the Orient post office.,10,0,female_feminine,10,4176
3695,1463728,common_voice_en_32365056.mp3,The compound is used mainly in wheat but also in pasture.,10,0,female_feminine,10,6048
3696,1463727,common_voice_en_32365032.mp3,To the southeast was Whifflet High Level signal box.,10,0,female_feminine,10,5868
3697,1463726,common_voice_en_32365030.mp3,Its flowers are unisexual.,10,0,female_feminine,10,4356
3698,1463725,common_voice_en_32365028.mp3,Post production on the film was expected to wrap by early September.,10,0,female_feminine,10,6840
3699,1463724,common_voice_en_32365027.mp3,She travelled to Chechnya and Dagestan several times for her human rights work.,10,0,female_feminine,10,8460
3700,1463736,common_voice_en_32365065.mp3,"The name ""Gorenje"" is shared by several settlements in Slovenia.",10,0,female_feminine,10,7020
3701,1463793,common_voice_en_32389174.mp3,It was named for the Chatham Strait.,10,0,female_feminine,10,4140
3702,1463792,common_voice_en_32389170.mp3,Agriculture is the main source of income for this village.,10,0,female_feminine,10,6876
3703,1463791,common_voice_en_32389168.mp3,Tuttle has been very influential in his field.,10,0,female_feminine,10,5148
3704,1463790,common_voice_en_32389151.mp3,Another amendment will tighten the requirements for presidential candidates.,10,0,female_feminine,10,6588
3705,1463789,common_voice_en_32389150.mp3,"Chan was dubbed ""The Singing Bishop"" due to his penchant for music.",10,0,female_feminine,10,8028
3706,713362,common_voice_en_20285301.mp3,Residents are zoned to schools in the Fairfax County Public Schools.,10,0,female_feminine,10,4920
3707,1463788,common_voice_en_32389149.mp3,The project was completed before the start of Speedweeks.,10,0,female_feminine,10,5940
3708,1463787,common_voice_en_32389148.mp3,One of them involved the removal of the spleen after which several animals survived.,10,0,female_feminine,10,7956
3709,1463786,common_voice_en_32389147.mp3,The scientific fields he is most actively involved in are biomechanics and interventional cardiology.,10,0,female_feminine,10,10008
3710,1463784,common_voice_en_32389124.mp3,These awards encouraged him to visit America.,10,0,female_feminine,10,5688
3711,1463783,common_voice_en_32389123.mp3,Wankhede is also facing bribery charges.,10,0,female_feminine,10,4716
3712,1463782,common_voice_en_32389122.mp3,A modest success.,10,0,female_feminine,10,3996
3713,1463760,common_voice_en_32388964.mp3,Speak to me.,10,0,female_feminine,10,2988
3714,1463748,common_voice_en_32371412.mp3,He is the eldest son of producer Wajahat Rauf.,10,0,female_feminine,10,6660
3715,1463779,common_voice_en_32389112.mp3,The peak is just one mile outside the park boundary.,10,0,female_feminine,10,5580
3716,1463778,common_voice_en_32389111.mp3,He promised to forget the thick rivalry between Persija and Persib Bandung.,10,0,female_feminine,10,8820
3717,713366,common_voice_en_20285330.mp3,"In addition, the Giants considered signing him but eventually signed Anthony Wright instead.",10,0,female_feminine,10,5760
3718,1463776,common_voice_en_32389088.mp3,Abu Hafs Umar fled Tunis but was captured near Gabes and executed in August.,10,0,female_feminine,10,9720
3719,1463774,common_voice_en_32389085.mp3,The name of the Yazoo City home minor league ballpark is not referenced.,10,0,female_feminine,10,7308
3720,1463773,common_voice_en_32389084.mp3,Kyle Luu was the stylist.,10,0,female_feminine,10,5220
3721,1463772,common_voice_en_32389055.mp3,He studied at Harrow School and the Royal Military Academy in Woolwich.,10,0,female_feminine,10,7380
3722,1463771,common_voice_en_32389054.mp3,"The album was supported by the single ""For the Men"".",10,0,female_feminine,10,5616
3723,1463769,common_voice_en_32389052.mp3,It is demersal.,10,0,female_feminine,10,2916
3724,1463766,common_voice_en_32389001.mp3,The aerobic gymnastics competition took place at Akita City Gymnasium.,10,0,female_feminine,10,8460
3725,1463765,common_voice_en_32389000.mp3,It is one of the largest and best explored caves in the Sudetes.,10,0,female_feminine,10,7020
3726,1463763,common_voice_en_32388967.mp3,He is married to Tracee Hynes and lives in South Boston.,10,0,female_feminine,10,6408
3727,1463781,common_voice_en_32389114.mp3,He urged Republicans to instead abstain from voting in the congressional race.,10,0,female_feminine,10,7488
3728,1463691,common_voice_en_32359806.mp3,She is the eldest daughter of politician and journalist Carlos Palenque (El Compadre).,10,0,female_feminine,10,10008
3729,1463690,common_voice_en_32359790.mp3,The fruit is sometimes sold for food.,10,0,female_feminine,10,4500
3730,1463689,common_voice_en_32359789.mp3,She represents the Ngora District.,10,0,female_feminine,10,6660
3731,1463688,common_voice_en_32359787.mp3,It stars Alexandra Daddario and Diego Boneta.,10,0,female_feminine,10,6300
3732,1463687,common_voice_en_32359786.mp3,York spoke of the need for more acting roles for people in wheelchairs.,10,0,female_feminine,10,7596
3733,1463686,common_voice_en_32359780.mp3,Uranium and other mined ore deposits are principally concentrated in the Moss Back Member.,10,0,female_feminine,10,9216
3734,1463685,common_voice_en_32359779.mp3,Coulibaly has represented Mali in several international competitions.,10,0,female_feminine,10,6660
3735,1463683,common_voice_en_32359777.mp3,Discussions for the Conference did not get off the ground.,10,0,female_feminine,10,5868
3736,1463682,common_voice_en_32359776.mp3,Antennal club slightly longer than scape.,10,0,female_feminine,10,5940
3737,1463681,common_voice_en_32359774.mp3,Batuk reached there and tried to save Anirudh but to no avail.,10,0,female_feminine,10,7848
3738,1463680,common_voice_en_32359773.mp3,They wanted to take to the streets and march.,10,0,female_feminine,10,4968
3739,1463679,common_voice_en_32359772.mp3,The only information about his life is included in his books.,10,0,female_feminine,10,6660
3740,1463723,common_voice_en_32365026.mp3,There he took lessons in musical composition under Michael Traugott Pfeiffer.,10,0,female_feminine,10,9036
3741,1463677,common_voice_en_32359755.mp3,"The project has also received criticism for promoting the ""Christian heritage"" of the state.",10,0,female_feminine,10,8100
3742,1463675,common_voice_en_32359752.mp3,He was an unaccompanied minor and became an undocumented migrant in the United States.,10,0,female_feminine,10,8496
3743,1463674,common_voice_en_32359751.mp3,Dairy and meat are allowed in small amounts.,10,0,female_feminine,10,5940
3744,1463673,common_voice_en_32359743.mp3,The winner for men was Jakob Schubert and for women was Jessica Pilz.,10,0,female_feminine,10,7956
3745,1463672,common_voice_en_32359742.mp3,She took her oath in Punjabi as well as English.,10,0,female_feminine,10,5688
3746,1463671,common_voice_en_32359740.mp3,Current public views on nanotechnology development in the agricultural industry are mixed.,10,0,female_feminine,10,9000
3747,1463670,common_voice_en_32359739.mp3,Troops from San Diego came to the camp for training for two weeks.,10,0,female_feminine,10,5400
3748,1463669,common_voice_en_32359725.mp3,Only the petals are eaten.,10,0,female_feminine,10,3888
3749,1463667,common_voice_en_32359722.mp3,The Cosmos finished second in the competition behind Detroit City.,10,0,female_feminine,10,6048
3750,1463666,common_voice_en_32359720.mp3,He is the son of the former professional footballer Walter Stamm.,10,0,female_feminine,10,6768
3751,944596,common_voice_en_32836897.mp3,She transferred her registry to Liverpool.,10,0,female_feminine,10,3888
3752,944597,common_voice_en_32836898.mp3,It is surrounded by the Rio Grande National Forest.,10,0,female_feminine,10,4248
3753,944630,common_voice_en_33393688.mp3,It is bordered to the west by Inglenook.,10,0,female_feminine,10,3960
3754,1463678,common_voice_en_32359771.mp3,That is if the old gun would even be ready fire before getting destroyed.,10,0,female_feminine,10,7488
3755,1463722,common_voice_en_32360028.mp3,Later she competed in ballroom dancing.,10,0,female_feminine,10,4140
3756,1463721,common_voice_en_32360027.mp3,Mass and liturgy were conducted in English.,10,0,female_feminine,10,4896
3757,1463719,common_voice_en_32360025.mp3,Lateral antennae present.,10,0,female_feminine,10,4248
3758,1463718,common_voice_en_32360024.mp3,"He also served as an actor in the movie ""One Hamlet Less"".",10,0,female_feminine,10,6876
3759,1463717,common_voice_en_32360011.mp3,The hymn also appears in many songbooks.,10,0,female_feminine,10,7740
3760,1463684,common_voice_en_32359778.mp3,Known for her geometric paintings that invoke pioneer quilts and Mormon culture.,10,0,female_feminine,10,8028
3761,944594,common_voice_en_32836895.mp3,Eventually she achieved the rank of Airman Second Class.,10,0,female_feminine,10,4716
3762,1463715,common_voice_en_32360009.mp3,He is of Miao ethnicity.,10,0,female_feminine,10,4968
3763,1463714,common_voice_en_32360008.mp3,Proper signalling had to be provided for the passenger service.,10,0,female_feminine,10,5580
3764,1463713,common_voice_en_32360007.mp3,He also taught music to many students.,10,0,female_feminine,10,4680
3765,1463712,common_voice_en_32359931.mp3,She became professor.,10,0,female_feminine,10,3060
3766,1463709,common_voice_en_32359927.mp3,Loh practiced family medicine in Brampton before specializing in public health.,10,0,female_feminine,10,7560
3767,1463692,common_voice_en_32359807.mp3,His name is sometimes written as Hudson.,10,0,female_feminine,10,5148
3768,1463707,common_voice_en_32359899.mp3,It straddles the boarder between the city of Richmond and Henrico County.,10,0,female_feminine,10,7128
3769,1463705,common_voice_en_32359896.mp3,The film was shot in Los Angeles and Monte Carlo.,10,0,female_feminine,10,5796
3770,944595,common_voice_en_32836896.mp3,The climate of the ecoregion is tropical and humid.,10,0,female_feminine,10,4356
3771,1463703,common_voice_en_32359865.mp3,"This staircase is described by Nikolaus Pevsner as ""exceptional"".",10,0,female_feminine,10,5940
3772,1463702,common_voice_en_32359864.mp3,Shaw was born in York to Donovan and Mona.,10,0,female_feminine,10,5580
3773,1463701,common_voice_en_32359863.mp3,"The word ""ocean"" is often used interchangeably with ""sea"" in American English.",10,0,female_feminine,10,9396
3774,1463668,common_voice_en_32359723.mp3,Streatfeild also held other public appointments.,10,0,female_feminine,10,4860
3775,1463698,common_voice_en_32359839.mp3,The factory left Saracen Street and moved to Cumbernauld.,10,0,female_feminine,10,5688
3776,1463697,common_voice_en_32359838.mp3,Starina is the nearest rural locality.,10,0,female_feminine,10,5076
3777,1463696,common_voice_en_32359837.mp3,He was also the topscorer of the match with three goals.,10,0,female_feminine,10,5796
3778,1463695,common_voice_en_32359836.mp3,Every students possess the right to vote and stand for election.,10,0,female_feminine,10,6408
3779,1463694,common_voice_en_32359809.mp3,The Naval Air Systems Command is organizationally aligned to the Chief of Naval Operations.,10,0,female_feminine,10,8748
3780,1463693,common_voice_en_32359808.mp3,Her other productions include editing productions for Lifetime and local filmmakers.,10,0,female_feminine,10,7056
3781,1463708,common_voice_en_32359900.mp3,It followed military rather than civilian procedures.,10,0,female_feminine,10,7128
3782,1463893,common_voice_en_32644186.mp3,Dissolution allowed these nuns to move to other convents.,10,0,female_feminine,10,7056
3783,944581,common_voice_en_32836551.mp3,The remainder of the season was cancelled due to the pandemic.,10,0,female_feminine,10,4068
3784,944614,common_voice_en_32837016.mp3,Books were banned for criticizing Gandhi and other important Indian historical figures.,10,0,female_feminine,10,6696
3785,1463891,common_voice_en_32564255.mp3,He studied metal processing engineering at Kim Chaek University of Technology.,10,0,female_feminine,10,6408
3786,1463890,common_voice_en_32564254.mp3,Piazza was born in Michigan and attended Central Michigan University.,10,0,female_feminine,10,6336
3787,1463889,common_voice_en_32564253.mp3,Photos also showed waves ponding on nearby sidewalks and roads.,10,0,female_feminine,10,6048
3788,1463888,common_voice_en_32564252.mp3,Neutral hydrogen has been detected against the galactic nucleus.,10,0,female_feminine,10,6588
3789,1463885,common_voice_en_32564182.mp3,The winged petioles are sheathing at the base.,10,0,female_feminine,10,4716
3790,1463882,common_voice_en_32564111.mp3,Whitby gained his cricket blue in his freshman year.,10,0,female_feminine,10,5148
3791,1463881,common_voice_en_32564109.mp3,Player salaries were published in the local newspaper along with team receipts.,10,0,female_feminine,10,7560
3792,1463844,common_voice_en_32389435.mp3,"I think ""Crooked Machine"" is one of his greatest achievements so far.",10,0,female_feminine,10,5688
3793,1657609,common_voice_en_37912776.mp3,All these games were played either at Oxford or Cambridge.,10,0,female_feminine,10,5796
3794,1463764,common_voice_en_32388998.mp3,They collaborated because they are both from musical theatre backgrounds.,10,0,female_feminine,10,6876
3795,1463876,common_voice_en_32534497.mp3,Dennis helps Andrea prepare for auditions and they become good friends.,10,0,female_feminine,10,5760
3796,1463874,common_voice_en_32534495.mp3,Henry Seeley worked on the production of the album.,10,0,female_feminine,10,5040
3797,1463873,common_voice_en_32534493.mp3,Smylie was married to Mamie Warren.,10,0,female_feminine,10,5940
3798,944615,common_voice_en_32837017.mp3,You just need to drink the right dope.,10,0,female_feminine,10,3240
3799,944584,common_voice_en_32836601.mp3,The ship was named after the toothed whale.,10,0,female_feminine,10,3348
3800,1463872,common_voice_en_32534492.mp3,The plot follows two interconnected timelines.,10,0,female_feminine,10,5220
3801,1463869,common_voice_en_32534489.mp3,Beck was also an influence on contemporary artist Gary Yazzie.,15,5,female_feminine,10,5040
3802,1463868,common_voice_en_32534487.mp3,All credits adapted from Tidal.,10,0,female_feminine,10,3420
3803,1463866,common_voice_en_32534482.mp3,He adopted the name and arms of Lascelles.,10,0,female_feminine,10,6768
3804,1463864,common_voice_en_32534479.mp3,The winners also dominate the losers.,10,0,female_feminine,10,4860
3805,1463828,common_voice_en_32389392.mp3,It was met with acclaim from music critics.,10,0,female_feminine,10,4248
3806,1463862,common_voice_en_32534476.mp3,The Reds won multiple titles in the semi–pro Lake Shore League.,10,0,female_feminine,10,5400
3807,1463877,common_voice_en_32534498.mp3,It serves as the historical and landmark society for the Greater Roslyn area.,10,0,female_feminine,10,9036
3808,1463908,common_voice_en_32644498.mp3,The survey is the longest continuous record of economists expectations.,10,0,female_feminine,10,7560
3809,944576,common_voice_en_32836497.mp3,The Mayo and the Yaqui held adjacent territories.,10,0,female_feminine,10,4176
3810,944575,common_voice_en_32836496.mp3,He built the first Mooney airplane.,10,0,female_feminine,10,3240
3811,944574,common_voice_en_32836457.mp3,"Arthur Kidson reports that Neville ""did much for the town"".",10,0,female_feminine,10,4428
3812,944573,common_voice_en_32836456.mp3,It has been cited as the first crossover.,10,0,female_feminine,10,3996
3813,944572,common_voice_en_32836455.mp3,It was the largest shoe manufacturing business of its day in the Nordics.,10,0,female_feminine,10,5436
3814,944571,common_voice_en_32836454.mp3,A street in Los Angeles was named for him.,10,0,female_feminine,10,3996
3815,1463907,common_voice_en_32644497.mp3,The church has three entrances.,10,0,female_feminine,10,4176
3816,944568,common_voice_en_32836421.mp3,Triller accounts can be made either public or private.,10,0,female_feminine,10,4356
3817,944599,common_voice_en_32836930.mp3,A large plot of land was acquired by the master builder Johan Martin Quist.,10,0,female_feminine,10,5796
3818,944598,common_voice_en_32836899.mp3,Her turbine drove the same propeller as her piston engine.,10,0,female_feminine,10,4536
3819,944565,common_voice_en_32836380.mp3,The Russian court ignored her request.,10,0,female_feminine,10,3348
3820,1463863,common_voice_en_32534478.mp3,Arjun is shocked and apologizes and then tells her how much he loved her.,10,0,female_feminine,10,6336
3821,944564,common_voice_en_32836379.mp3,She is the first woman to lead this ministry.,10,0,female_feminine,10,3780
3822,944563,common_voice_en_32836378.mp3,She was not known to have any formal engineering qualifications.,10,0,female_feminine,10,4680
3823,944562,common_voice_en_32836377.mp3,He published important articles on Ammianus Marcellinus and Constantine.,10,0,female_feminine,10,6048
3824,1463905,common_voice_en_32644495.mp3,The teams met during seven of the ten Series tournaments.,10,0,female_feminine,10,5148
3825,1463904,common_voice_en_32644469.mp3,It features guest appearances from Marta and Oh Land.,10,0,female_feminine,10,6660
3826,1463903,common_voice_en_32644467.mp3,The new spire was high.,10,0,female_feminine,10,4428
3827,944580,common_voice_en_32836550.mp3,She is the eldest daughter of four.,10,0,female_feminine,10,2988
3828,1463900,common_voice_en_32644461.mp3,Pedersen is widowed and has three children.,10,0,female_feminine,10,5256
3829,1463899,common_voice_en_32644424.mp3,She sustained serious injuries that resulted in one of her legs being amputated.,10,0,female_feminine,10,8856
3830,944583,common_voice_en_32836553.mp3,Her doctoral thesis was advised by Jure Leskovec.,10,0,female_feminine,10,4500
3831,1463898,common_voice_en_32644422.mp3,Edward Michael Smith was the master on this voyage.,10,0,female_feminine,10,6876
3832,1463897,common_voice_en_32644421.mp3,The park is mostly in the rain shadow of the Sierra Madre Oriental.,10,0,female_feminine,10,7848
3833,1463896,common_voice_en_32644190.mp3,It lays spherical eggs of about diameter.,10,0,female_feminine,10,6588
3834,1463906,common_voice_en_32644496.mp3,She represents the towns of Shrewsbury and Westborough.,10,0,female_feminine,10,6228
3835,1463822,common_voice_en_32389378.mp3,It is located in the Business Improvement Area of South Granville.,10,0,female_feminine,10,5796
3836,944567,common_voice_en_32836419.mp3,The tense situation in Shanghai that day escalated into the first Shanghai incident.,10,0,female_feminine,10,6588
3837,944566,common_voice_en_32836418.mp3,Aakash gets into street fight that drags him in the jail.,10,0,female_feminine,10,5040
3838,713346,common_voice_en_20285210.mp3,I don’t love you!,10,0,female_feminine,10,3672
3839,1463820,common_voice_en_32389308.mp3,Former New York Yankees star Whitey Ford was the first league commissioner.,10,0,female_feminine,10,7776
3840,944586,common_voice_en_32836603.mp3,He and his brother Domenico initially studied with Marco Ricci in Venice.,10,0,female_feminine,10,5688
3841,1463819,common_voice_en_32389307.mp3,Bobby Evans continued to add to his tally of Welsh caps.,10,0,female_feminine,10,5616
3842,1463818,common_voice_en_32389306.mp3,The brigade took part in no further actions for the remainder of the war.,10,0,female_feminine,10,6408
3843,1463817,common_voice_en_32389305.mp3,Salim and Carrizo have two children.,10,0,female_feminine,10,4608
3844,1463816,common_voice_en_32389291.mp3,There are no large settlements on the lake.,10,0,female_feminine,10,3960
3845,1463815,common_voice_en_32389290.mp3,The album was promoted by seven singles.,10,0,female_feminine,10,4608
3846,1463814,common_voice_en_32389289.mp3,Lower Florence Lake is further down the slope past Upper Florence lake.,10,0,female_feminine,10,6516
3847,1463861,common_voice_en_32534475.mp3,He is married and has one son and one daughter.,10,0,female_feminine,10,4716
3848,1463780,common_voice_en_32389113.mp3,This was followed by three straight birdies.,10,0,female_feminine,10,5616
3849,1463810,common_voice_en_32389265.mp3,"Morty himself was described by the police and news as an """"Akira"" boy"".",10,0,female_feminine,10,7776
3850,1463809,common_voice_en_32389264.mp3,"The name ""Monarch"" comes from nearby Monarch Ridge and the community of Monarch.",10,0,female_feminine,10,7560
3851,1463808,common_voice_en_32389263.mp3,"Rocky Wood describes ""For the Birds"" as ""very casual"" in tone.",10,0,female_feminine,10,7560
3852,1463806,common_voice_en_32389246.mp3,Dorsum yellow to dark yellowish brown.,10,0,female_feminine,10,5580
3853,1463805,common_voice_en_32389245.mp3,He was survived by Elizabeth Said.,10,0,female_feminine,10,5076
3854,1463804,common_voice_en_32389244.mp3,The island of Gizo lies further west in the Vella Gulf.,10,0,female_feminine,10,6516
3855,1463803,common_voice_en_32389242.mp3,A now closed copper mine is located in the wilderness.,10,0,female_feminine,10,5616
3856,1463802,common_voice_en_32389232.mp3,The museum has hitching rails on the outside of the saloon doors.,10,0,female_feminine,10,6516
3857,1463801,common_voice_en_32389229.mp3,It is the second phone to be released in the series.,10,0,female_feminine,10,5436
3858,1463800,common_voice_en_32389228.mp3,He was also an avid collector.,10,0,female_feminine,10,4500
3859,1463799,common_voice_en_32389227.mp3,Viticulture and mixed farming are still the main agricultural activities there.,10,0,female_feminine,10,7128
3860,1463797,common_voice_en_32389214.mp3,Volta Redonda and Olaria were relegated.,10,0,female_feminine,10,6048
3861,1463813,common_voice_en_32389288.mp3,She became the first Syracuse University mathematician to win this honor.,10,0,female_feminine,10,6516
3862,1463860,common_voice_en_32534474.mp3,It disrupted the growth and changed the ecosystem of the area.,10,0,female_feminine,10,5328
3863,1463858,common_voice_en_32534472.mp3,Bill Te Whata began playing rugby on the East Coast of the North Island.,10,0,female_feminine,10,5148
3864,1463856,common_voice_en_32534470.mp3,The album was reviewed positively in later years.,10,0,female_feminine,10,6336
3865,1463854,common_voice_en_32534467.mp3,"The name sometimes is written ""Surveyors Run"".",10,0,female_feminine,10,6480
3866,1463853,common_voice_en_32534466.mp3,Burges was charged over this incident.,10,0,female_feminine,10,4320
3867,1463849,common_voice_en_32389470.mp3,He also continued to own the house.,10,0,female_feminine,10,4176
3868,1463848,common_voice_en_32389454.mp3,He was replaced by Blake Austin.,10,0,female_feminine,10,4140
3869,1463847,common_voice_en_32389453.mp3,This trail can also be accessed from the Pine Lake Campground.,10,0,female_feminine,10,5868
3870,1463846,common_voice_en_32389437.mp3,It is in extreme east of Buta Territory.,10,0,female_feminine,10,4860
3871,1463845,common_voice_en_32389436.mp3,The shield is crowned with the ducal hat of Styria.,10,0,female_feminine,10,5328
3872,1463812,common_voice_en_32389287.mp3,The amendment changed the state constitution to allow recall elections of Illinois governors.,10,0,female_feminine,10,8208
3873,713342,common_voice_en_20285206.mp3,The new governorate existed for less than ten years.,10,0,female_feminine,10,5352
3874,1463823,common_voice_en_32389379.mp3,He was expelled from Nigeria along with the other Spiritans and returned to Ireland.,10,0,female_feminine,10,7596
3875,1463842,common_voice_en_32389433.mp3,No investigation has been launched to find out who was responsible for the shooting.,10,0,female_feminine,10,6336
3876,1463840,common_voice_en_32389431.mp3,The southernmost segment plunges in three massive steps.,10,0,female_feminine,10,5940
3877,1463837,common_voice_en_32389421.mp3,It was also nicknamed Misericordia Sunday and Good Shepherd Sunday.,10,0,female_feminine,10,6300
3878,1463836,common_voice_en_32389416.mp3,The inscription provides the earliest known names of females victors in non equestrian sports.,10,0,female_feminine,10,7956
3879,1463835,common_voice_en_32389415.mp3,He was assigned to occupy the position of Minister of Justice several times.,10,0,female_feminine,10,7020
3880,1463833,common_voice_en_32389413.mp3,"Again ""Dunvegan Castle"" detached to patrol and then return to Dakar.",10,0,female_feminine,10,8208
3881,1463832,common_voice_en_32389407.mp3,"The core of this group later became the """"Vityaz"""" unit.",10,0,female_feminine,10,6300
3882,1463830,common_voice_en_32389404.mp3,She was particularly interested in the weather changes over the Pennines.,10,0,female_feminine,10,6300
3883,1463829,common_voice_en_32389403.mp3,It can be used for soloing instead of regular jazz minor.,10,0,female_feminine,10,5616
3884,1463796,common_voice_en_32389213.mp3,He was particularly interested in dogmatic problems and practical theology.,10,0,female_feminine,10,7560
3885,1463826,common_voice_en_32389388.mp3,Leaves are alternate and glabrous.,10,0,female_feminine,10,4896
3886,1463825,common_voice_en_32389381.mp3,Members of the classification include money launderers and drug traffickers.,10,0,female_feminine,10,6300
3887,1463824,common_voice_en_32389380.mp3,The judicial procedure was opened by the National Audience.,10,0,female_feminine,10,6048
3888,1463843,common_voice_en_32389434.mp3,The show ran for four seasons.,10,0,female_feminine,10,3708
3889,1464013,common_voice_en_32858315.mp3,Jayamanne informed Deraniyagala to meet him after finishing school times.,10,0,female_feminine,10,7956
3890,1464014,common_voice_en_32858316.mp3,Some argue this placed them at the top of the league.,10,0,female_feminine,10,5148
3891,1464016,common_voice_en_32858318.mp3,The club has built new clubhouse facilities.,10,0,female_feminine,10,5076
3892,1464017,common_voice_en_32858335.mp3,She applied for medical hardship and gained another year of eligibility.,10,0,female_feminine,10,7236
3893,1464018,common_voice_en_32858336.mp3,The house stayed in the Benton family for six generations.,10,0,female_feminine,10,8568
3894,1464019,common_voice_en_32858337.mp3,Manas and Vaidehi join her father’s company.,10,0,female_feminine,10,6588
3895,1464020,common_voice_en_32858338.mp3,Among the important commodities it produced is coal.,10,0,female_feminine,10,5436
3896,1464021,common_voice_en_32858339.mp3,Alwan studies maternal and child health focusing on obesity and birth outcomes.,10,0,female_feminine,10,8280
3897,1464022,common_voice_en_32858343.mp3,Maksim Yegorov is married.,10,0,female_feminine,10,4680
3898,1463991,common_voice_en_32857239.mp3,His request was granted and assistant Mick Durham was named interim head coach.,10,0,female_feminine,10,7308
